DV_ESC,1978,2,85.32
DV_ESC,1978,3,90.76
DV_ESC,1978,4,92.09
DV_ESC,1979,1,95.57
DV_ESC,1979,2,96.62
DV_ESC,1979,3,99.49
DV_ESC,1979,4,99.94
DV_ESC,1980,1,100
DV_ESC,1980,2,100.73
DV_ESC,1980,3,103.99
DV_ESC,1980,4,104.16
DV_ESC,1981,1,101.92
DV_ESC,1981,2,109.3
DV_ESC,1981,3,108.98
DV_ESC,1981,4,104.85
DV_ESC,1982,1,107.51
DV_ESC,1982,2,107.82
DV_ESC,1982,3,108.07
DV_ESC,1982,4,110.47
DV_ESC,1983,1,112.86
DV_ESC,1983,2,113.03
DV_ESC,1983,3,113.83
DV_ESC,1983,4,114.18
DV_ESC,1984,1,117.22
DV_ESC,1984,2,117.02
DV_ESC,1984,3,116.74
DV_ESC,1984,4,119
DV_ESC,1985,1,120.99
DV_ESC,1985,2,122.69
DV_ESC,1985,3,124.12
DV_ESC,1985,4,125.48
DV_ESC,1986,1,127.16
DV_ESC,1986,2,129.37
DV_ESC,1986,3,130.27
DV_ESC,1986,4,132.29
DV_ESC,1987,1,134.47
DV_ESC,1987,2,135.92
DV_ESC,1987,3,136.56
DV_ESC,1987,4,136.41
DV_ESC,1988,1,138.33
DV_ESC,1988,2,139.44
DV_ESC,1988,3,139.47
DV_ESC,1988,4,139.9
DV_ESC,1989,1,139.71
DV_ESC,1989,2,141.51
DV_ESC,1989,3,143.42
DV_ESC,1989,4,143.82
DV_ESC,1990,1,144.04
DV_ESC,1990,2,144.14
DV_ESC,1990,3,144.84
DV_ESC,1990,4,144.33
DV_ESC,1991,1,146.26
DV_ESC,1991,2,147.14
DV_ESC,1991,3,147.61
DV_ESC,1991,4,150.19
DV_ESC,1992,1,151.51
DV_ESC,1992,2,151.78
DV_ESC,1992,3,154.3
DV_ESC,1992,4,154.99
DV_ESC,1993,1,155.79
DV_ESC,1993,2,157.79
DV_ESC,1993,3,159.84
DV_ESC,1993,4,161.39
DV_ESC,1994,1,163.23
DV_ESC,1994,2,165.96
DV_ESC,1994,3,167.54
DV_ESC,1994,4,168.9
DV_ESC,1995,1,170.59
DV_ESC,1995,2,173.82
DV_ESC,1995,3,176.38
DV_ESC,1995,4,178.3
DV_ESC,1996,1,180.87
DV_ESC,1996,2,181.9
DV_ESC,1996,3,183.75
DV_ESC,1996,4,185.45
DV_ESC,1997,1,187.59
DV_ESC,1997,2,189
DV_ESC,1997,3,191.52
DV_ESC,1997,4,194.1
DV_ESC,1998,1,196.93
DV_ESC,1998,2,198.93
DV_ESC,1998,3,201.09
DV_ESC,1998,4,203.54
DV_ESC,1999,1,205.15
DV_ESC,1999,2,206.57
DV_ESC,1999,3,207.65
DV_ESC,1999,4,208.75
DV_ESC,2000,1,210.69
DV_ESC,2000,2,212.2
DV_ESC,2000,3,214.33
DV_ESC,2000,4,216.62
DV_ESC,2001,1,221.97
DV_ESC,2001,2,223.32
DV_ESC,2001,3,225.01
DV_ESC,2001,4,227.31
DV_ESC,2002,1,228.31
DV_ESC,2002,2,229.04
DV_ESC,2002,3,232.29
DV_ESC,2002,4,234.59
DV_ESC,2003,1,236.44
DV_ESC,2003,2,238.4
DV_ESC,2003,3,240.03
DV_ESC,2003,4,242.44
DV_ESC,2004,1,244.79
DV_ESC,2004,2,247.08
DV_ESC,2004,3,250.71
DV_ESC,2004,4,254.45
DV_ESC,2005,1,257.14
DV_ESC,2005,2,262.29
DV_ESC,2005,3,267.44
DV_ESC,2005,4,271.62
DV_ESC,2006,1,275.9
DV_ESC,2006,2,280.44
DV_ESC,2006,3,283.99
DV_ESC,2006,4,288.86
DV_ESC,2007,1,291.6
DV_ESC,2007,2,294.05
DV_ESC,2007,3,294.28
DV_ESC,2007,4,296.99
DV_ESC,2008,1,298.35
DV_ESC,2008,2,297.24
DV_ESC,2008,3,293.22
DV_ESC,2008,4,294.9
DV_ESC,2009,1,297.2
DV_ESC,2009,2,294.01
DV_ESC,2009,3,288.27
DV_ESC,2009,4,286.76
DV_ESC,2010,1,283.69
DV_ESC,2010,2,281.41
DV_ESC,2010,3,285.11
DV_ESC,2010,4,283.51
DV_ESC,2011,1,277.34
DV_ESC,2011,2,274.4
DV_ESC,2011,3,277.36
DV_ESC,2011,4,278.56
DV_ESC,2012,1,276.6
DV_ESC,2012,2,275.56
DV_ESC,2012,3,277.87
DV_ESC,2012,4,278.43
DV_ESC,2013,1,277.69
DV_ESC,2013,2,278.87
DV_ESC,2013,3,279.47
DV_ESC,2013,4,279.81
DV_ESC,2014,1,281.74
DV_ESC,2014,2,285.9
DV_ESC,2014,3,288.96
DV_ESC,2014,4,291.63
DV_ESC,2015,1,293.48
DV_ESC,2015,2,297.02
DV_MA,1975,1,71.76
DV_MA,1975,2,69.29
DV_MA,1975,3,71.92
DV_MA,1975,4,72.25
DV_MA,1976,1,70.34
DV_MA,1976,2,72.49
DV_MA,1976,3,73.83
DV_MA,1976,4,71.57
DV_MA,1977,1,73.29
DV_MA,1977,2,77.86
DV_MA,1977,3,78.01
DV_MA,1977,4,80.23
DV_MA,1978,1,80.58
DV_MA,1978,2,83.94
DV_MA,1978,3,82.7
DV_MA,1978,4,84.38
DV_MA,1979,1,91.74
DV_MA,1979,2,93.85
DV_MA,1979,3,94.35
DV_MA,1979,4,97.33
DV_MA,1980,1,100
DV_MA,1980,2,101.69
DV_MA,1980,3,106.55
DV_MA,1980,4,105.99
DV_MA,1981,1,106.6
DV_MA,1981,2,106.2
DV_MA,1981,3,109.89
DV_MA,1981,4,108.16
DV_MA,1982,1,116.1
DV_MA,1982,2,118.86
DV_MA,1982,3,114.48
DV_MA,1982,4,115.75
DV_MA,1983,1,117.15
DV_MA,1983,2,120.1
DV_MA,1983,3,123.98
DV_MA,1983,4,128.25
DV_MA,1984,1,130.4
DV_MA,1984,2,135.21
DV_MA,1984,3,139.09
DV_MA,1984,4,142.69
DV_MA,1985,1,146.62
DV_MA,1985,2,152.27
DV_MA,1985,3,157.34
DV_MA,1985,4,162.03
DV_MA,1986,1,167.59
DV_MA,1986,2,174.77
DV_MA,1986,3,182.68
DV_MA,1986,4,190.37
